Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;År;Måned;Trafikkmengde;Konfidensintervall start;Konfidensintervall slutt;Dekningsgrad (%);Antall døgn total;Antall døgn inkludert;Antall døgn ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;6429;5792;7066;100;30;30;0;384;94;4;5444;601;209;95;230;67;58;9
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;3047;2726;3368;100;30;30;0;0;100;6;2682;364;94;68;197;5;5;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;12222;10930;13514;100;30;30;0;504;95,9;Totalt i retning Langnestunnelen;10367;1351;334;222;692;103;91;12
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;9771;8778;10764;100;30;30;0;36;99,6;Totalt i retning Hamna;9453;282;97;134;27;24;23;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;21993;19711;24275;100;30;30;0;540;97,5;Totalt;19820;1633;431;356;719;126;113;13
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;2458;2194;2722;100;31;31;0;23;99,1;1;2345;90;32;39;9;9;9;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;2647;2283;3011;100;31;31;0;104;96,1;2;2196;347;25;47;247;27;24;3
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;7091;6249;7933;100;31;31;0;9;99,9;3;6948;134;48;63;12;12;11;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;6177;5507;6847;100;31;31;0;429;93,1;4;5243;506;159;80;205;62;53;9
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;2991;2615;3367;100;31;31;0;1;100;6;2687;303;80;44;175;4;4;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;11814;10420;13208;100;31;31;0;533;95,5;Totalt i retning Langnestunnelen;10125;1155;265;171;627;93;81;12
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;9551;8464;10638;100;31;31;0;33;99,7;Totalt i retning Hamna;9294;224;80;103;21;20;19;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;21364;18884;23844;100;31;31;0;565;97,4;Totalt;19419;1380;345;274;648;113;100;13
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;2032;1847;2217;100;31;31;0;22;98,9;1;1929;82;27;36;11;7;7;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;2075;1815;2335;100;31;31;0;56;97,3;2;1686;333;24;46;241;22;20;2
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;5499;4865;6133;100;31;31;0;3;99,9;3;5366;131;51;60;11;9;9;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;5150;4604;5696;100;31;31;0;169;96,7;4;4468;512;151;75;244;42;38;4
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;2356;2097;2615;100;31;31;0;1;100;6;2034;321;77;52;188;4;4;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;9580;8522;10638;100;31;31;0;226;97,6;Totalt i retning Langnestunnelen;8187;1167;253;173;673;69;63;6
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;7533;6745;8321;100;31;31;0;26;99,7;Totalt i retning Hamna;7294;212;77;97;22;17;16;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;17113;15268;18958;100;31;31;0;252;98,5;Totalt;15482;1379;330;269;695;85;79;6
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;2185;1992;2378;100;28;28;0;18;99,2;1;2073;93;30;44;11;8;8;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;2182;1919;2445;100;28;28;0;55;97,5;2;1782;344;27;48;248;21;19;2
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;5738;5065;6411;100;28;28;0;4;99,9;3;5588;146;53;72;11;10;10;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;5397;4844;5950;100;28;28;0;189;96,5;4;4668;540;163;85;246;45;41;4
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;2486;2202;2770;100;28;28;0;5;99,8;6;2150;331;80;58;189;4;4;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;10064;8974;11154;100;28;28;0;249;97,5;Totalt i retning Langnestunnelen;8601;1214;270;191;683;71;64;7
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;7924;7113;8735;100;28;28;0;23;99,7;Totalt i retning Hamna;7661;240;83;116;23;19;18;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;17988;16090;19886;100;28;28;0;272;98,5;Totalt;16262;1454;352;307;706;89;82;7
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;2514;2312;2716;100;31;31;0;12;99,5;1;2374;127;35;67;13;11;11;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;2289;2022;2556;100;31;31;0;62;97,3;2;1866;361;27;61;249;25;23;2
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;5745;5147;6343;100;31;31;0;6;99,9;3;5589;150;49;79;12;11;10;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;5528;5004;6052;100;31;31;0;215;96,1;4;4773;540;142;100;247;52;48;4
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;2628;2379;2877;100;31;31;0;1;100;6;2264;363;87;77;195;4;4;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;10446;9418;11474;100;31;31;0;278;97,3;Totalt i retning Langnestunnelen;8903;1264;255;237;691;81;75;6
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;8259;7505;9013;100;31;31;0;19;99,8;Totalt i retning Hamna;7962;278;84;146;25;22;21;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;18705;16925;20485;100;31;31;0;297;98,4;Totalt;16866;1542;339;383;716;103;96;7
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;1927;1693;2161;100;30;30;0;23;98,8;1;1825;79;26;36;9;8;8;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;2009;1630;2388;100;30;30;0;39;98,1;2;1662;307;21;46;221;19;17;2
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;5618;4663;6573;100;30;30;0;6;99,9;3;5488;124;46;59;9;9;9;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;5159;4343;5975;100;30;30;0;125;97,6;4;4540;494;149;69;235;41;37;4
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;2445;2063;2827;100;30;30;0;0;100;6;2151;294;71;45;175;3;3;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;9613;8043;11183;100;30;30;0;164;98,3;Totalt i retning Langnestunnelen;8353;1096;241;160;631;64;58;6
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;7545;6368;8722;100;30;30;0;28;99,6;Totalt i retning Hamna;7313;204;72;95;18;19;18;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;17158;14413;19903;100;30;30;0;192;98,9;Totalt;15666;1300;313;255;649;82;75;7
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;1986;1723;2249;100;31;31;0;30;98,5;1;1496;460;251;99;56;55;53;2
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;3763;3360;4166;100;31;31;0;227;94;2;3158;377;131;97;87;62;62;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;3782;3376;4188;100;31;31;0;235;93,8;Totalt i retning Kræmer;3168;379;132;97;87;62;62;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;1967;1706;2228;100;31;31;0;23;98,8;Totalt i retning Breivika;1485;459;250;98;56;55;53;2
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;5750;5122;6378;100;31;31;0;259;95,5;Totalt;4654;838;382;196;142;117;115;2
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;2873;2563;3183;100;28;28;0;39;98,6;1;2162;672;356;147;83;86;83;3
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;4138;3731;4545;100;28;28;0;211;94,9;2;3490;437;170;111;90;65;65;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;4153;3743;4563;100;28;28;0;217;94,8;Totalt i retning Kræmer;3497;438;170;112;90;66;66;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;2859;2550;3168;100;28;28;0;34;98,8;Totalt i retning Breivika;2155;671;355;146;83;86;83;3
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;7011;6308;7714;100;28;28;0;250;96,4;Totalt;5652;1109;526;258;174;152;148;4
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;2017;1773;2261;100;31;31;0;47;97,7;1;1484;486;253;107;62;65;61;4
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;4314;3918;4710;100;31;31;0;431;90;2;3496;387;138;100;89;59;59;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;4339;3939;4739;100;31;31;0;441;89,8;Totalt i retning Kræmer;3509;389;140;101;89;59;59;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;1991;1748;2234;100;31;31;0;36;98,2;Totalt i retning Breivika;1471;484;252;106;61;64;60;4
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;6331;5733;6929;100;31;31;0;478;92,4;Totalt;4980;873;392;207;151;124;120;4
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;1731;1441;2021;100;30;30;0;39;97,7;1;1289;403;210;91;52;49;46;3
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;3951;3430;4472;100;30;30;0;656;83,4;2;2993;302;110;79;71;43;43;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;3979;3451;4507;100;30;30;0;666;83,3;Totalt i retning Kræmer;3008;305;111;80;71;43;43;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;1704;1421;1987;100;30;30;0;29;98,3;Totalt i retning Breivika;1275;400;209;90;51;49;46;3
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;5682;4920;6444;100;30;30;0;694;87,8;Totalt;4282;705;320;170;122;92;89;3
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;2630;2251;3009;100;31;31;0;65;97,5;1;1961;604;311;141;74;77;72;5
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;4523;4006;5040;100;31;31;0;864;80,9;2;3324;336;123;98;72;42;42;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;4546;4024;5068;100;31;31;0;872;80,8;Totalt i retning Kræmer;3336;338;124;99;73;42;42;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;2607;2231;2983;100;31;31;0;56;97,9;Totalt i retning Breivika;1949;602;310;141;74;77;72;5
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;7153;6296;8010;100;31;31;0;928;87;Totalt;5285;940;434;240;147;120;114;6
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;3182;2814;3550;100;30;30;0;70;97,8;1;2363;749;382;179;93;94;89;5
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;4573;4129;5017;100;30;30;0;1210;73,5;2;3010;353;136;110;69;38;37;1
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;4593;4146;5040;100;30;30;0;1217;73,5;Totalt i retning Kræmer;3022;354;138;110;69;38;37;1
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;3162;2796;3528;100;30;30;0;63;98;Totalt i retning Breivika;2352;747;381;179;93;94;89;5
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;7755;6975;8535;100;30;30;0;1280;83,5;Totalt;5374;1102;519;289;162;131;126;5
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;2084;1872;2296;100;31;31;0;38;98,2;1;1568;478;255;114;54;55;53;2
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;3354;3041;3667;100;31;31;0;1273;62;2;1849;231;93;71;43;24;24;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;3366;3051;3681;100;31;31;0;1277;62,1;Totalt i retning Kræmer;1856;232;93;71;43;24;24;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;2072;1862;2282;100;31;31;0;35;98,3;Totalt i retning Breivika;1561;477;254;113;54;55;53;2
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;5438;4927;5949;100;31;31;0;1312;75,9;Totalt;3417;709;347;184;97;81;78;3
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;2707;2423;2991;100;31;31;0;57;97,9;1;2028;622;325;151;72;74;71;3
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;4129;3759;4499;100;31;31;0;1686;59,2;2;2214;229;92;72;38;26;26;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;4147;3774;4520;100;31;31;0;1693;59,2;Totalt i retning Kræmer;2224;230;93;73;38;26;26;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;2689;2407;2971;100;31;31;0;50;98,1;Totalt i retning Breivika;2018;620;324;151;72;73;70;3
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;6836;6190;7482;100;31;31;0;1743;74,5;Totalt;4242;851;417;223;111;100;96;4
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;3153;2885;3421;100;30;30;0;67;97,9;1;2334;752;355;194;108;95;89;6
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;4282;3895;4669;100;30;30;0;1139;73,4;2;2813;330;120;100;65;44;44;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;4337;3947;4727;100;30;30;0;1146;73,6;Totalt i retning Kræmer;2855;336;122;102;66;46;45;1
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;3098;2843;3353;100;30;30;0;60;98,1;Totalt i retning Breivika;2293;745;352;193;107;94;88;6
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;7435;6797;8073;100;30;30;0;1206;83,8;Totalt;5147;1081;474;294;174;139;133;6
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;2165;1882;2448;100;31;31;0;52;97,6;1;1582;530;266;127;70;67;62;5
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;4268;3822;4714;100;31;31;0;801;81,2;2;3124;343;122;97;71;53;52;1
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;4292;3842;4742;100;31;31;0;811;81,1;Totalt i retning Kræmer;3135;345;123;98;71;54;53;1
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;2141;1861;2421;100;31;31;0;41;98,1;Totalt i retning Breivika;1571;529;266;126;70;67;62;5
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;6433;5730;7136;100;31;31;0;853;86,7;Totalt;4706;874;388;224;142;120;115;5
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;2664;2329;2999;100;30;30;0;50;98,1;1;2016;598;309;135;80;74;70;4
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;4447;4022;4872;100;30;30;0;461;89,6;2;3578;408;148;108;85;66;66;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;4468;4040;4896;100;30;30;0;471;89,5;Totalt i retning Kræmer;3587;409;149;109;85;67;66;1
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;2644;2310;2978;100;30;30;0;40;98,5;Totalt i retning Breivika;2007;597;308;135;80;74;70;4
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;7111;6397;7825;100;30;30;0;511;92,8;Totalt;5594;1006;457;244;165;140;136;4
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;2094;1763;2425;100;31;31;0;34;98,4;1;1587;473;260;101;57;56;54;2
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;3794;3325;4263;100;31;31;0;303;92;2;3146;345;124;91;73;57;57;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;3810;3338;4282;100;31;31;0;309;91,9;Totalt i retning Kræmer;3155;346;125;91;73;58;58;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;2077;1748;2406;100;31;31;0;28;98,7;Totalt i retning Breivika;1578;471;259;100;56;56;54;2
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;5888;5113;6663;100;31;31;0;337;94,3;Totalt;4733;818;383;191;130;113;111;2
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;1640;1429;1851;100;31;31;0;22;98,7;1;1230;388;217;79;46;47;45;2
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;3669;3304;4034;100;31;31;0;423;88,5;2;2882;364;128;101;71;65;65;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;3682;3315;4049;100;31;31;0;427;88,4;Totalt i retning Kræmer;2889;365;128;101;71;65;65;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;1627;1417;1837;100;31;31;0;18;98,9;Totalt i retning Breivika;1222;387;216;79;46;47;45;2
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;5309;4777;5841;100;31;31;0;445;91,6;Totalt;4112;752;344;179;117;112;110;2
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;1687;1455;1919;100;28;28;0;23;98,6;1;1273;392;218;77;49;48;46;2
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;3989;3549;4429;100;28;28;0;627;84,3;2;3008;354;128;95;69;62;62;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;4007;3564;4450;100;28;28;0;635;84,2;Totalt i retning Kræmer;3017;356;129;95;69;62;62;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;1669;1439;1899;100;28;28;0;15;99,1;Totalt i retning Breivika;1264;390;217;77;48;48;46;2
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;5676;5038;6314;100;28;28;0;650;88,5;Totalt;4280;746;346;173;118;109;107;2
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;2153;1853;2453;100;31;31;0;21;99;1;1605;527;281;123;63;60;58;2
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;3919;3536;4302;100;31;31;0;457;88,3;2;3044;418;138;136;82;63;63;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;3935;3550;4320;100;31;31;0;462;88,3;Totalt i retning Kræmer;3054;419;138;136;82;63;63;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;2137;1837;2437;100;31;31;0;16;99,3;Totalt i retning Breivika;1596;526;280;123;63;60;58;2
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;6072;5426;6718;100;31;31;0;478;92,1;Totalt;4649;945;418;259;145;123;121;2
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;1730;1408;2052;100;30;30;0;25;98,6;1;1321;384;206;86;46;45;43;2
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;3585;3094;4076;100;30;30;0;1069;70,2;2;2263;253;86;73;54;39;39;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;3602;3107;4097;100;30;30;0;1074;70,2;Totalt i retning Kræmer;2273;255;87;74;54;39;39;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;1712;1394;2030;100;30;30;0;18;98,9;Totalt i retning Breivika;1311;383;205;86;46;45;43;2
